date,nav,scheme_code,fund_house,scheme_category,scheme_name
2013-01-01,18.799,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-02,18.955,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-03,18.973,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-04,18.99,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-07,19.039,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-08,19.047,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-09,19.001,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-10,18.971,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-11,18.829,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-14,18.965,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-15,19.052,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-16,18.896,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-17,18.944,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-18,18.904,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-21,18.923,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-22,18.788,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-23,18.64,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-24,18.374,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-25,18.591,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-28,18.58,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-29,18.556,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-30,18.472,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-01-31,18.593,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-01,18.55,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-04,18.37,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-05,18.299,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-06,18.287,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-07,18.163,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-08,18.1,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-11,18.116,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-12,18.146,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-13,18.122,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-14,17.952,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-15,17.898,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-18,17.922,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-19,18.097,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-20,18.132,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-21,17.884,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-22,17.921,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-25,17.799,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-26,17.575,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-27,17.646,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-02-28,17.371,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-03-01,17.502,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-03-04,17.351,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-03-05,17.566,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-03-06,17.658,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-03-07,17.766,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-03-08,17.871,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-03-11,17.933,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-03-12,17.846,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-03-13,17.662,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-03-14,17.694,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-03-15,17.65,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
2013-03-18,17.657,118989,HDFC Mutual Fund,Equity Scheme - Mid Cap Fund,HDFC Mid Cap Fund - Growth Option - Direct Plan
