date,nav,scheme_code,fund_house,scheme_category,scheme_name
2013-02-13,9.9998,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-02-14,10.0011,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-02-15,10.0029,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-02-18,10.0062,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-02-20,10.007,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-02-21,10.0087,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-02-22,10.0103,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-02-25,10.0154,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-02-26,10.0154,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-02-27,10.015,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-02-28,10.0152,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-01,10.0204,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-04,10.0261,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-05,10.0262,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-06,10.0307,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-07,10.0336,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-08,10.0362,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-11,10.0462,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-12,10.0458,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-13,10.06,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-14,10.0804,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-15,10.0852,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-18,10.084,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-19,10.0775,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-20,10.0796,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-21,10.0855,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-22,10.0843,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-25,10.0979,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-26,10.1035,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-03-28,10.1092,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-04-02,10.1295,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-04-03,10.1505,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-04-04,10.158,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
2013-04-05,10.1604,120998,HDFC Mutual Fund,Income,HDFC FMP 1198D February 2013 (1)-Direct Plan-Flexi Option
